,Author_A,Author_B,count,btwc,adar,cc,dc,jc,pa,pagerank_A,pagerank_B,hits_authority_A,hits_hubs_A,hits_authority_B,hits_hubs_B
29,100,3232,1,4.4166698729295855e-05,3.0018329482832975,0.2096826441412535,0.0037174721189591076,0.4375,126,0.00037597724376336463,0.00024022702862922014,1.0717342409332387e-05,1.0717342409062468e-05,9.484661720951586e-06,9.484661721520248e-06
30,100,3313,2,0.0005371926423468903,0.0,0.2096826441412535,0.0037174721189591076,0.0,154,0.00037597724376336463,0.00041288424309433055,1.0717342409332387e-05,1.0717342409062468e-05,2.887258628447642e-05,2.8872586284237325e-05
31,100,348,5,4.13637029398325e-06,3.0555388051796633,0.1878909946474522,0.0023898035050451405,0.7,72,0.0002450132652478938,0.00022309505580630517,3.202143903454015e-06,3.202143903585459e-06,2.0886393262430814e-06,2.0886393263045985e-06
32,100,400,1,6.38802262002463e-05,3.559943574834544,0.1878909946474522,0.0023898035050451405,0.5333333333333333,126,0.0002450132652478938,0.00036270679360250226,3.202143903454015e-06,3.202143903585459e-06,1.83447395359865e-05,1.834473953516532e-05
33,100,890,1,5.758306094802209e-06,2.0423085653149973,0.1878909946474522,0.0023898035050451405,0.5,54,0.0002450132652478938,0.00017586841168934345,3.202143903454015e-06,3.202143903585459e-06,1.8420912662085507e-06,1.8420912662478776e-06
34,1000,2128,2,0.00012006992397751001,3.5695973834556405,0.1878909946474522,0.0023898035050451405,0.5,135,0.0002450132652478938,0.00038565278559656756,3.202143903454015e-06,3.202143903585459e-06,4.880610709364049e-05,4.880610709507251e-05
35,1000,3908,1,1.6485444873559915e-05,3.5045722746212435,0.1878909946474522,0.0023898035050451405,0.7272727272727273,90,0.0002450132652478938,0.0002652659896903731,3.202143903454015e-06,3.202143903585459e-06,9.520561444785183e-06,9.520561445355138e-06
36,1001,2186,1,1.6508941353763682e-05,2.9256365166598295,0.1878909946474522,0.0023898035050451405,0.6363636363636364,81,0.0002450132652478938,0.00024022702862922014,3.202143903454015e-06,3.202143903585459e-06,9.484661720951586e-06,9.484661721520248e-06
37,1001,2727,1,9.214247042431429e-05,3.1317352368031304,0.18135634268319975,0.002124269782262347,0.4666666666666667,112,0.00022309505580630517,0.00036270679360250226,2.0886393262430814e-06,2.0886393263045985e-06,1.83447395359865e-05,1.834473953516532e-05
38,1001,2995,1,1.8797184163015198e-07,2.016529831665428,0.18135634268319975,0.002124269782262347,0.5555555555555556,48,0.00022309505580630517,0.00017586841168934345,2.0886393262430814e-06,2.0886393263045985e-06,1.8420912662085507e-06,1.8420912662478776e-06
39,1001,3228,1,0.00019443559078730354,3.1413890454242264,0.18135634268319975,0.002124269782262347,0.4375,120,0.00022309505580630517,0.00038565278559656756,2.0886393262430814e-06,2.0886393263045985e-06,4.880610709364049e-05,4.880610709507251e-05
40,1001,3593,1,4.7339265187165855e-05,3.0763639365898294,0.18135634268319975,0.002124269782262347,0.6363636363636364,80,0.00022309505580630517,0.0002652659896903731,2.0886393262430814e-06,2.0886393263045985e-06,9.520561444785183e-06,9.520561445355138e-06
41,1001,3605,1,4.736276166736963e-05,2.497428178628416,0.18135634268319975,0.002124269782262347,0.5454545454545454,72,0.00022309505580630517,0.00024022702862922014,2.0886393262430814e-06,2.0886393263045985e-06,9.484661720951586e-06,9.484661721520248e-06
42,1001,3809,1,7.818687250539037e-05,1.5181810700478136,0.20876921539136423,0.0037174721189591076,0.16666666666666666,196,0.00036270679360250226,0.0003787625280878499,1.83447395359865e-05,1.834473953516532e-05,4.0663884008724234e-05,4.066388400595428e-05
43,1002,1042,2,0.00010315662346958802,0.7318793055547124,0.20876921539136423,0.0037174721189591076,0.1,112,0.00036270679360250226,0.0002451703985844371,1.83447395359865e-05,1.834473953516532e-05,0.00016025226022559104,0.00016025226021237942
44,1003,1139,1,5.393066850028057e-05,1.4800718603135186,0.20876921539136423,0.0037174721189591076,0.19047619047619047,154,0.00036270679360250226,0.0003185665912137097,1.83447395359865e-05,1.834473953516532e-05,3.0658576249707135e-05,3.0658576250772384e-05
45,1003,1429,1,0.00039159776320657773,0.833854470827749,0.20876921539136423,0.0037174721189591076,0.07692307692307693,196,0.00036270679360250226,0.0003361465329594326,1.83447395359865e-05,1.834473953516532e-05,0.00035794717224014435,0.00035794717223440974
46,1003,2310,1,9.719367151739328e-05,2.1185049969384644,0.20876921539136423,0.0037174721189591076,0.3333333333333333,84,0.00036270679360250226,0.00017586841168934345,1.83447395359865e-05,1.834473953516532e-05,1.8420912662085507e-06,1.8420912662478776e-06
47,1003,2852,1,0.00017627467732100267,2.403969656525943,0.20876921539136423,0.0037174721189591076,0.24,238,0.00036270679360250226,0.0004508984019988246,1.83447395359865e-05,1.834473953516532e-05,0.00018747693025821384,0.0001874769302471168
48,1003,2973,1,2.6156237909141008e-05,4.794705512058067,0.20876921539136423,0.0037174721189591076,0.6111111111111112,210,0.00036270679360250226,0.00038565278559656756,1.83447395359865e-05,1.834473953516532e-05,4.880610709364049e-05,4.880610709507251e-05
49,1003,3150,4,4.196025354911998e-05,3.5807687062447107,0.20876921539136423,0.0037174721189591076,0.5,140,0.00036270679360250226,0.0002652659896903731,1.83447395359865e-05,1.834473953516532e-05,9.520561444785183e-06,9.520561445355138e-06
50,1003,3638,7,4.198375002932376e-05,3.001832948283297,0.20876921539136423,0.0037174721189591076,0.4375,126,0.00036270679360250226,0.00024022702862922014,1.83447395359865e-05,1.834473953516532e-05,9.484661720951586e-06,9.484661721520248e-06
51,1004,1934,7,0.0004278421892502821,0.8367240862850964,0.20191402347287565,0.0023898035050451405,0.06451612903225806,216,0.00024022702862922014,0.0005559288594278845,9.484661720951586e-06,9.484661721520248e-06,0.00032421145696994407,0.0003242114569836497
52,1005,1096,3,4.7768236515123696e-05,3.011486756904393,0.20191402347287565,0.0023898035050451405,0.4117647058823529,135,0.00024022702862922014,0.00038565278559656756,9.484661720951586e-06,9.484661721520248e-06,4.880610709364049e-05,4.880610709507251e-05
53,1005,1183,1,1.6447536142638297e-07,3.261119628514121,0.20191402347287565,0.0023898035050451405,0.7272727272727273,90,0.00024022702862922014,0.0002652659896903731,9.484661720951586e-06,9.484661721520248e-06,9.520561444785183e-06,9.520561445355138e-06
54,1005,1502,1,7.790659076445348e-05,1.5278348786689098,0.21682013594182475,0.0039830058417419005,0.16,210,0.00038565278559656756,0.0003787625280878499,4.880610709364049e-05,4.880610709507251e-05,4.0663884008724234e-05,4.066388400595428e-05
55,1005,1708,1,4.814582488287685e-05,1.868648850624566,0.21682013594182475,0.0039830058417419005,0.23809523809523808,165,0.00038565278559656756,0.0003185665912137097,4.880610709364049e-05,4.880610709507251e-05,3.0658576249707135e-05,3.0658576250772384e-05
56,1005,1833,1,9.018068479509326e-05,1.1891374146071967,0.21682013594182475,0.0039830058417419005,0.11538461538461539,210,0.00038565278559656756,0.0004057465908890784,4.880610709364049e-05,4.880610709507251e-05,0.00018304733824431207,0.00018304733825733437
57,1005,2012,1,7.031877329511041e-05,0.6701298579099136,0.21682013594182475,0.0039830058417419005,0.09523809523809523,120,0.00038565278559656756,0.0002566760854125602,4.880610709364049e-05,4.880610709507251e-05,0.00016838388084998427,0.000168383880861843
58,1005,2022,1,0.0008348059304887549,0.859821528652939,0.21682013594182475,0.0039830058417419005,0.045454545454545456,465,0.00038565278559656756,0.0006287823538872547,4.880610709364049e-05,4.880610709507251e-05,0.0017298058398869897,0.0017298058399137291
59,1005,2215,1,0.00020787399921625625,2.128158805559561,0.21682013594182475,0.0039830058417419005,0.3125,90,0.00038565278559656756,0.00017586841168934345,4.880610709364049e-05,4.880610709507251e-05,1.8420912662085507e-06,1.8420912662478776e-06
60,1005,2239,1,0.0001718769645908993,1.5538019364940998,0.21682013594182475,0.0039830058417419005,0.14285714285714285,255,0.00038565278559656756,0.0004508984019988246,4.880610709364049e-05,4.880610709507251e-05,0.00018747693025821384,0.0001874769302471168
61,1005,2294,1,4.774474003491992e-05,3.590422514865807,0.21682013594182475,0.0039830058417419005,0.47058823529411764,150,0.00038565278559656756,0.0002652659896903731,4.880610709364049e-05,4.880610709507251e-05,9.520561444785183e-06,9.520561445355138e-06
62,1005,2666,1,7.356938655053964e-05,2.063133696725164,0.201927527621048,0.002655337227827934,0.45454545454545453,60,0.0002652659896903731,0.00017586841168934345,9.520561444785183e-06,9.520561445355138e-06,1.8420912662085507e-06,1.8420912662478776e-06
63,1005,2681,1,0.000495653269706019,0.8575492176952633,0.201927527621048,0.002655337227827934,0.0625,240,0.0002652659896903731,0.0005559288594278845,9.520561444785183e-06,9.520561445355138e-06,0.00032421145696994407,0.0003242114569836497
64,1005,2706,11,0.00010754668644381375,4.872716022442333,0.22944147678318333,0.004248539564524694,0.25,944,0.0002905458841855293,0.0011265016821181049,0.0001224869376072184,0.00012248693760622686,0.0011958980006945043,0.0011958980006924417
65,1005,2743,1,1.1387534765174227e-05,4.765005960387402,0.22944147678318333,0.004248539564524694,0.8333333333333334,272,0.0002905458841855293,0.00030641726322247476,0.0001224869376072184,0.00012248693760622686,0.00024029810286657331,0.0002402981028751087
66,1005,2749,2,1.4097888122261397e-07,4.757288324029922,0.22944147678318333,0.004248539564524694,0.8823529411764706,256,0.0002905458841855293,0.0002905458841855293,0.0001224869376072184,0.00012248693760622686,0.0001224869376072184,0.00012248693760622686
67,1005,2785,1,2.6900997448791385e-05,4.831962416749489,0.22944147678318333,0.004248539564524694,0.4411764705882353,528,0.0002905458841855293,0.0006041969724963751,0.0001224869376072184,0.00012248693760622686,0.0005235641363110257,0.000523564136313145
68,1005,2839,1,1.783275821774863e-05,4.81786045575175,0.22944147678318333,0.004248539564524694,0.5172413793103449,448,0.0002905458841855293,0.0005093693561450368,0.0001224869376072184,0.00012248693760622686,0.0002758014853553136,0.0002758014853579044
69,1005,3064,9,7.100439276834688e-06,4.778338812357054,0.22944147678318333,0.004248539564524694,0.75,304,0.0002905458841855293,0.0003535289587976944,0.0001224869376072184,0.00012248693760622686,0.00020004330311469644,0.00020004330311574492
70,1005,3148,1,5.903675544712041e-06,4.789503345499112,0.22944147678318333,0.004248539564524694,0.6818181818181818,336,0.0002905458841855293,0.000424704532695137,0.0001224869376072184,0.00012248693760622686,0.00014264330095719436,0.00014264330095587862
71,1005,3624,1,3.757911824428032e-05,4.843054506509669,0.22944147678318333,0.004248539564524694,0.38461538461538464,608,0.0002905458841855293,0.0006868101110243391,0.0001224869376072184,0.00012248693760622686,0.0005230070324061638,0.0005230070323980685
72,1005,3955,1,1.4097888122261397e-07,4.757288324029922,0.22944147678318333,0.004248539564524694,0.8823529411764706,256,0.0002905458841855293,0.0002905458841855293,0.0001224869376072184,0.00012248693760622686,0.0001224869376072184,0.00012248693760622686
73,1005,3961,1,1.4097888122261397e-07,4.757288324029922,0.22944147678318333,0.004248539564524694,0.8823529411764706,256,0.0002905458841855293,0.0002905458841855293,0.0001224869376072184,0.00012248693760622686,0.0001224869376072184,0.00012248693760622686
74,1005,4046,1,2.299338180783314e-06,4.765005960387402,0.22944147678318333,0.004248539564524694,0.8333333333333334,272,0.0002905458841855293,0.00030726527958282025,0.0001224869376072184,0.00012248693760622686,0.00016654091474936443,0.00016654091474940262
75,1006,1325,3,7.003497465339785e-05,4.852089498577311,0.22944147678318333,0.004248539564524694,0.3409090909090909,688,0.0002905458841855293,0.0008039668061598636,0.0001224869376072184,0.00012248693760622686,0.0008864833182160994,0.0008864833182001076
76,1006,1726,1,8.646724183087673e-06,4.799033095348362,0.22944147678318333,0.004248539564524694,0.625,368,0.0002905458841855293,0.0004169691765457667,0.0001224869376072184,0.00012248693760622686,0.00018112938454692832,0.0001811293845455078
77,1006,2112,1,1.4097888122261397e-07,4.757288324029922,0.22944147678318333,0.004248539564524694,0.8823529411764706,256,0.0002905458841855293,0.0002905458841855293,0.0001224869376072184,0.00012248693760622686,0.0001224869376072184,0.00012248693760622686
78,1006,2622,4,0.0001794436461179172,4.868419569622951,0.22944147678318333,0.004248539564524694,0.26785714285714285,880,0.0002905458841855293,0.0011262593010305142,0.0001224869376072184,0.00012248693760622686,0.0012147349583962756,0.0012147349583755307
79,1006,3351,1,1.4097888122261397e-07,4.757288324029922,0.22944147678318333,0.004248539564524694,0.8823529411764706,256,0.0002905458841855293,0.0002905458841855292,0.0001224869376072184,0.00012248693760622686,0.0001224869376072184,0.00012248693760622686
80,1006,3441,2,0.0002592803015344391,0.4981837284011381,0.27343057353648886,0.015666489644184812,0.024691358024691357,1416,0.0011265016821181049,0.0004970503139971736,0.0011958980006945043,0.0011958980006924417,0.0007600835018881271,0.0007600835019039955
81,1006,3713,1,0.0006691672469258318,1.4227820987372974,0.27343057353648886,0.015666489644184812,0.03937007874015748,4307,0.0011265016821181049,0.001468191735419227,0.0011958980006945043,0.0011958980006924417,0.006415674555510233,0.006415674555153018
82,1006,3955,2,6.432915944971758e-05,4.880433658799813,0.27343057353648886,0.015666489644184812,0.2459016393442623,1003,0.0011265016821181049,0.00030641726322247476,0.0011958980006945043,0.0011958980006924417,0.00024029810286657331,0.0002402981028751087
83,1006,4013,4,0.00030007093839869555,5.469977213237679,0.27343057353648886,0.015666489644184812,0.21428571428571427,2537,0.0011265016821181049,0.0010011777949872297,0.0011958980006945043,0.0011958980006924417,0.0005721473155125586,0.0005721473155210443
84,1007,1192,1,0.0001070587320262385,2.7284264002993655,0.27343057353648886,0.015666489644184812,0.1267605633802817,1239,0.0011265016821181049,0.00045895533324397705,0.0011958980006945043,0.0011958980006924417,0.000397418558677287,0.00039741855865570104
85,1007,1865,1,8.703860900220315e-05,9.615865512124637,0.27343057353648886,0.015666489644184812,0.2828282828282828,4012,0.0011265016821181049,0.001289983403303623,0.0011958980006945043,0.0011958980006924417,0.0014335393933665522,0.0014335393934016584
86,1007,3577,1,0.00012259203674369569,0.5028670575117659,0.27343057353648886,0.015666489644184812,0.03278688524590164,236,0.0011265016821181049,0.00010559642383887758,0.0011958980006945043,0.0011958980006924417,9.487658919776605e-05,9.48765891989706e-05
87,1008,1348,1,0.0007476827380638749,0.9547794515424004,0.27343057353648886,0.015666489644184812,0.01818181818181818,6431,0.0011265016821181049,0.00199878671257008,0.0011958980006945043,0.0011958980006924417,0.007740375461553252,0.007740375461243623
88,1008,1430,1,0.0002127320584319076,0.7669659393918834,0.27343057353648886,0.015666489644184812,0.029411764705882353,2714,0.0011265016821181049,0.0008023644845177655,0.0011958980006945043,0.0011958980006924417,0.005725718973025981,0.005725718973324731
89,1008,3844,1,0.00041896589686709517,3.040140618113371,0.27343057353648886,0.015666489644184812,0.11578947368421053,2773,0.0011265016821181049,0.0010153695382910898,0.0011958980006945043,0.0011958980006924417,0.0007543188170033804,0.0007543188169977484
90,1009,1517,1,0.00010798900807275278,0.804701525934369,0.27343057353648886,0.015666489644184812,0.046153846153846156,531,0.0011265016821181049,0.00021428279593468184,0.0011958980006945043,0.0011958980006924417,0.00020050117569943488,0.00020050117571183322
91,1009,3664,1,0.0003636762821784562,2.634824969428932,0.27343057353648886,0.015666489644184812,0.08791208791208792,2360,0.0011265016821181049,0.0009061388053462119,0.0011958980006945043,0.0011958980006924417,0.0006697624825547961,0.000669762482537447
92,101,2015,2,9.239062584723854e-05,4.93328815416416,0.27343057353648886,0.015666489644184812,0.20833333333333334,1652,0.0011265016821181049,0.0005093693561450368,0.0011958980006945043,0.0011958980006924417,0.0002758014853553136,0.0002758014853579044
93,101,2106,1,0.0003797852764580582,0.3396232718951086,0.27343057353648886,0.015666489644184812,0.016666666666666666,118,0.0011265016821181049,8.071662988372595e-05,0.0011958980006945043,0.0011958980006924417,3.2477161867284334e-05,3.2477161868380144e-05
94,101,686,5,0.0003743674430127941,6.67413720683879,0.27343057353648886,0.015666489644184812,0.1375,7257,0.0011265016821181049,0.002256332928222868,0.0011958980006945043,0.0011958980006924417,0.007799367896746717,0.007799367896459747
95,101,757,1,4.128300409399382e-05,2.6586058086709237,0.27343057353648886,0.015666489644184812,0.12307692307692308,826,0.0011265016821181049,0.00028619705569076545,0.0011958980006945043,0.0011958980006924417,0.00047861357336633165,0.0004786135733575352
96,1010,3482,5,0.0001468344792383319,2.660256994171074,0.27343057353648886,0.015666489644184812,0.1095890410958904,1298,0.0011265016821181049,0.0005377055757075359,0.0011958980006945043,0.0011958980006924417,0.0005962910806944821,0.0005962910807141971
97,1010,3493,2,6.0594632386998754e-05,3.5877952464017877,0.27343057353648886,0.015666489644184812,0.14925373134328357,1062,0.0011265016821181049,0.0003675658749836372,0.0011958980006945043,0.0011958980006924417,0.0003222554232912535,0.00032225542328292626
98,1010,3567,1,0.00013625716685683267,1.2277664954629106,0.27343057353648886,0.015666489644184812,0.06666666666666667,295,0.0011265016821181049,0.00012273716634912465,0.0011958980006945043,0.0011958980006924417,7.901888148337816e-05,7.901888148385403e-05
99,1010,3729,1,7.213425863099826e-05,5.130760982606379,0.27343057353648886,0.015666489644184812,0.25806451612903225,1121,0.0011265016821181049,0.0003535289587976944,0.0011958980006945043,0.0011958980006924417,0.00020004330311469644,0.00020004330311574492
100,1010,4089,1,0.00021071323656737944,0.23699447183691388,0.27343057353648886,0.015666489644184812,0.015873015873015872,295,0.0011265016821181049,0.00015204829763209183,0.0011958980006945043,0.0011958980006924417,0.00011044624054449118,0.00011044624054652411
101,1012,1670,3,0.0003761099258411919,1.4426950408889634,0.27343057353648886,0.015666489644184812,0.012987012987012988,1121,0.0011265016821181049,0.0005518775307962852,0.0011958980006945043,0.0011958980006924417,0.0004380971619709506,0.00043809716200486566
102,1012,2523,1,0.00013904330689289306,2.7284264002993655,0.27343057353648886,0.015666489644184812,0.1267605633802817,1239,0.0011265016821181049,0.0004648744460698813,0.0011958980006945043,0.0011958980006924417,0.0002851365441878918,0.0002851365441785851
103,1012,3541,1,0.0001785088368979303,2.226125543154221,0.27343057353648886,0.015666489644184812,0.1,1062,0.0011265016821181049,0.0004109191334311668,0.0011958980006945043,0.0011958980006924417,0.00025656332994770063,0.0002565633299344401
104,1012,3606,1,0.0008205176601373692,1.7863479580922814,0.27343057353648886,0.015666489644184812,0.040983606557377046,4012,0.0011265016821181049,0.0013651768480435953,0.0011958980006945043,0.0011958980006924417,0.0037353795558671046,0.0037353795559233213
105,1013,1056,2,5.8274627109164325e-05,8.345558953432123,0.27343057353648886,0.015666489644184812,0.36619718309859156,2242,0.0011265016821181049,0.0006868101110243391,0.0011958980006945043,0.0011958980006924417,0.0005230070324061638,0.0005230070323980685
106,1013,3436,1,0.00010754668644381375,4.872716022442333,0.27343057353648886,0.015666489644184812,0.25,944,0.0011265016821181049,0.0002905458841855293,0.0011958980006945043,0.0011958980006924417,0.0001224869376072184,0.00012248693760622686
107,1014,1274,1,7.833398166107287e-05,4.855369980167371,0.27343057353648886,0.015666489644184812,0.21666666666666667,826,0.0011265016821181049,0.00029125275312180974,0.0011958980006945043,0.0011958980006924417,0.0001374320358885676,0.0001374320358886245
108,1014,1318,10,8.327719099327084e-05,4.880433658799813,0.27343057353648886,0.015666489644184812,0.2459016393442623,1003,0.0011265016821181049,0.00030726527958282025,0.0011958980006945043,0.0011958980006924417,0.00016654091474936443,0.00016654091474940262
109,1014,2090,2,4.541185586115505e-05,10.464499235556401,0.27343057353648886,0.015666489644184812,0.4166666666666667,2537,0.0011265016821181049,0.0008039668061598636,0.0011958980006945043,0.0011958980006924417,0.0008864833182160994,0.0008864833182001076
110,1014,2585,1,9.530732810740502e-05,4.914460793760773,0.27343057353648886,0.015666489644184812,0.22388059701492538,1357,0.0011265016821181049,0.0004169691765457667,0.0011958980006945043,0.0011958980006924417,0.00018112938454692832,0.0001811293845455078
111,1014,3639,1,0.0003071369575069256,3.896973870010354,0.27343057353648886,0.015666489644184812,0.112,4720,0.0011265016821181049,0.001683908332374926,0.0011958980006945043,0.0011958980006924417,0.001973220261209108,0.0019732202612996533
112,1014,3940,2,5.849806757408806e-05,3.099010670046323,0.27343057353648886,0.015666489644184812,0.15942028985507245,1239,0.0011265016821181049,0.0004206052234824888,0.0011958980006945043,0.0011958980006924417,0.00048721585421776536,0.00048721585422388183
113,1014,4009,2,0.0002541723980797114,5.6440531372532075,0.27343057353648886,0.015666489644184812,0.13194444444444445,6136,0.0011265016821181049,0.001842728448822851,0.0011958980006945043,0.0011958980006924417,0.006718161722494677,0.006718161722814501
114,1015,1640,1,0.0001538457294411288,0.7020703657368739,0.27343057353648886,0.015666489644184812,0.046875,472,0.0011265016821181049,0.00020608054082499558,0.0011958980006945043,0.0011958980006924417,0.0003476435712821229,0.00034764357126406943
