2214,3675
2214,3828
2214,3951
3393,3417
3393,3552
3393,3630
3393,3675
3393,3828
3393,3951
3417,3552
3417,3630
3417,3675
3417,3828
3417,3951
3552,3630
3552,3675
3552,3828
3552,3951
3630,3675
3630,3828
3630,3951
3675,3828
3675,3951
3828,3951
2,51
2,51
2,64
2,1146
2,1389
2,2585
2,2603
64,1146
64,1389
64,2585
64,2603
1146,1389
1146,2585
1146,2603
1389,2585
1389,2603
2585,2603
2,585
2,585
2,1872
2,2107
585,1872
585,2107
1872,2107
2,585
2,1872
2,2107
585,1872
585,2107
1872,2107
2,585
2,1872
2,2107
2,2712
585,1872
585,2107
585,2712
1872,2107
1872,2712
2107,2712
2,585
2,2107
585,2107
2,605
2,1848
2,2629
605,1848
605,2629
1848,2629
2,932
2,932
2,1230
2,2518
2,2861
932,1230
932,2518
932,2861
1230,2518
1230,2861
2518,2861
2,932
2,1230
2,2861
932,1230
932,2861
1230,2861
2,932
2,1230
2,2861
932,1230
932,2861
1230,2861
2,932
2,1348
932,1348
2,932
2,2472
2,2861
932,2472
932,2861
2472,2861
2,932
2,2861
932,2861
2,932
2,2861
2,2997
932,2861
932,2997
2861,2997
2,932
2,2861
2,2997
932,2861
932,2997
2861,2997
2,932
2,2861
2,3460
932,2861
932,3460
2861,3460
2,932
2,2861
2,3826
932,2861
932,3826
2861,3826
2,1389
2,1389
2,1389
2,2585
2,2712
1389,2585
1389,2712
2585,2712
2,1708
2,1708
2,1872
2,1872
2,2107
2,3841
3,120
3,739
3,1075
3,1208
3,1280
3,1838
3,2020
3,2040
3,2306
3,2915
3,2960
3,3286
3,3445
3,3577
3,3613
3,3753
3,3975
120,739
120,1075
120,1208
120,1280
120,1838
120,2020
120,2040
120,2306
120,2915
120,2960
120,3286
120,3445
120,3577
120,3613
120,3753
120,3975
739,1075
739,1208
739,1280
739,1838
739,2020
739,2040
739,2306
739,2915
739,2960
739,3286
739,3445
739,3577
739,3613
739,3753
739,3975
1075,1208
1075,1280
1075,1838
1075,2020
1075,2040
1075,2306
1075,2915
1075,2960
1075,3286
1075,3445
1075,3577
1075,3613
1075,3753
1075,3975
1208,1280
1208,1838
1208,2020
1208,2040
1208,2306
1208,2915
1208,2960
1208,3286
1208,3445
1208,3577
1208,3613
1208,3753
1208,3975
1280,1838
1280,2020
1280,2040
1280,2306
1280,2915
1280,2960
1280,3286
1280,3445
1280,3577
1280,3613
1280,3753
1280,3975
1838,2020
1838,2040
1838,2306
1838,2915
1838,2960
1838,3286
1838,3445
1838,3577
1838,3613
1838,3753
1838,3975
2020,2040
2020,2306
2020,2915
2020,2960
2020,3286
2020,3445
2020,3577
2020,3613
2020,3753
2020,3975
2040,2306
2040,2915
2040,2960
2040,3286
2040,3445
2040,3577
2040,3613
2040,3753
2040,3975
2306,2915
2306,2960
2306,3286
2306,3445
2306,3577
2306,3613
2306,3753
2306,3975
2915,2960
2915,3286
2915,3445
2915,3577
2915,3613
2915,3753
2915,3975
2960,3286
2960,3445
2960,3577
2960,3613
2960,3753
2960,3975
3286,3445
3286,3577
3286,3613
3286,3753
3286,3975
3445,3577
3445,3613
3445,3753
3445,3975
3577,3613
3577,3753
3577,3975
3613,3753
3613,3975
3753,3975
4,429
4,1187
4,1889
4,3668
4,4038
429,1187
429,1889
429,3668
429,4038
1187,1889
1187,3668
1187,4038
1889,3668
1889,4038
3668,4038
4,429
4,1457
4,1557
4,1889
429,1457
429,1557
429,1889
1457,1557
1457,1889
1557,1889
4,429
4,1889
4,4038
429,1889
429,4038
1889,4038
4,429
4,1889
4,4038
429,1889
429,4038
1889,4038
4,1427
4,2357
4,2369
4,2421
4,3741
1427,2357
1427,2369
1427,2421
1427,3741
2357,2369
2357,2421
2357,3741
2369,2421
2369,3741
2421,3741
4,1889
4,4038
1889,4038
4,2548
4,3741
2548,3741
5,1022
5,3611
1022,3611
6,1567
6,3272
6,3279
1567,3272
1567,3279
3272,3279
6,1567
6,3272
6,3279
1567,3272
1567,3279
3272,3279
6,1567
6,3272
6,3279
1567,3272
1567,3279
3272,3279
6,3272
6,3279
3272,3279
6,3279
6,3279
6,3279
6,3279
7,139
7,2720
139,2720
7,2042
7,2720
2042,2720
7,2720
7,2720
8,2199
8,2581
8,3267
8,3267
10,986
10,1977
10,2459
1977,2459
10,2425
10,2902
11,192
11,747
11,990
11,1042
11,1073
11,1169
11,2716
11,3554
11,3570
11,3626
11,3845
11,3953
11,3961
11,4068
192,747
192,990
192,1042
192,1073
192,1169
192,2716
192,3554
192,3570
192,3626
192,3845
192,3953
192,3961
192,4068
747,990
747,1042
747,1073
747,1169
747,2716
747,3554
747,3570
747,3626
747,3845
747,3953
747,3961
747,4068
990,1042
990,1073
990,1169
990,2716
990,3554
990,3570
990,3626
990,3845
990,3953
990,3961
990,4068
1042,1073
1042,1169
1042,2716
1042,3554
1042,3570
1042,3626
1042,3845
1042,3953
1042,3961
1042,4068
1073,1169
1073,2716
1073,3554
1073,3570
1073,3626
1073,3845
1073,3953
1073,3961
1073,4068
1169,2716
1169,3554
1169,3570
1169,3626
1169,3845
1169,3953
1169,3961
1169,4068
2716,3554
2716,3570
2716,3626
2716,3845
2716,3953
2716,3961
2716,4068
3554,3570
3554,3626
3554,3845
3554,3953
3554,3961
3554,4068
3570,3626
3570,3845
3570,3953
3570,3961
3570,4068
3626,3845
3626,3953
3626,3961
3626,4068
3845,3953
3845,3961
3845,4068
3953,3961
3953,4068
3961,4068
11,192
11,1042
11,2409
192,1042
192,2409
1042,2409
11,1042
11,1042
11,1042
11,1042
11,1042
11,1042
11,1042
11,1042
11,1830
1042,1830
11,1042
11,2468
1042,2468
11,1318
11,1896
1318,1896
11,2409
11,2409
11,2409
11,2560
2409,2560
11,2990
11,3570
2990,3570
12,787
12,1557
12,1937
12,2232
12,3026
787,1557
787,1937
787,2232
787,3026
1557,1937
1557,2232
1557,3026
1937,2232
1937,3026
2232,3026
12,1557
12,1937
12,3026
12,3663
1557,1937
1557,3026
1557,3663
1937,3026
1937,3663
3026,3663
12,1937
12,2232
12,2665
12,4038
1937,2232
1937,2665
1937,4038
2232,2665
2232,4038
2665,4038
12,1937
12,3026
12,4038
1937,3026
1937,4038
3026,4038
12,1937
12,3026
12,4038
1937,3026
1937,4038
3026,4038
13,113
13,161
13,488
13,2170
113,161
113,488
113,2170
161,488
161,2170
488,2170
13,368
13,752
13,922
13,1337
13,1517
13,1767
13,1918
13,3694
13,3708
13,3734
13,4069
368,752
368,922
368,1337
368,1517
368,1767
368,1918
368,3694
368,3708
368,3734
368,4069
752,922
752,1337
752,1517
752,1767
752,1918
752,3694
752,3708
752,3734
752,4069
922,1337
922,1517
922,1767
922,1918
922,3694
922,3708
922,3734
922,4069
1337,1517
1337,1767
1337,1918
1337,3694
1337,3708
1337,3734
1337,4069
1517,1767
1517,1918
1517,3694
1517,3708
1517,3734
1517,4069
1767,1918
1767,3694
1767,3708
1767,3734
1767,4069
1918,3694
1918,3708
1918,3734
1918,4069
3694,3708
3694,3734
3694,4069
3708,3734
3708,4069
3734,4069
13,495
13,922
13,1242
13,1517
13,1595
13,1767
13,3694
13,3708
13,3734
13,3927
13,4069
495,922
495,1242
495,1517
495,1595
495,1767
495,3694
495,3708
495,3734
495,3927
495,4069
922,1242
922,1517
922,1595
922,1767
922,3694
922,3708
922,3734
922,3927
922,4069
1242,1517
1242,1595
1242,1767
1242,3694
1242,3708
1242,3734
1242,3927
1242,4069
1517,1595
1517,1767
1517,3694
1517,3708
1517,3734
1517,3927
1517,4069
1595,1767
1595,3694
1595,3708
1595,3734
1595,3927
1595,4069
1767,3694
1767,3708
1767,3734
1767,3927
1767,4069
3694,3708
3694,3734
3694,3927
3694,4069
3708,3734
3708,3927
3708,4069
3734,3927
3734,4069
3927,4069
13,2170
13,3709
14,3742
15,781
15,839
15,3415
781,839
781,3415
839,3415
15,781
15,861
781,861
15,861
15,861
15,861
15,861
15,896
861,896
15,861
15,3626
861,3626
15,2186
15,2186
15,2186
15,2186
15,2186
15,2186
16,807
16,807
16,807
16,807
16,3885
16,3885
17,1015
17,1640
17,2644
1015,1640
1015,2644
1640,2644
17,1640
17,2644
1640,2644
17,1640
17,2644
1640,2644
18,198
18,3672
18,4031
198,3672
198,4031
3672,4031
18,400
18,1240
18,3661
400,1240
400,3661
1240,3661
18,1173
18,1240
18,2038
1173,1240
1173,2038
1240,2038
18,1173
18,2038
1173,2038
18,1240
18,1240
18,1240
18,3661
1240,3661
18,1240
18,3661
1240,3661
18,1240
18,3661
1240,3661
18,1398
18,2354
18,3661
1398,2354
1398,3661
2354,3661
18,1398
18,4031
1398,4031
18,3661
18,4055
3661,4055
18,3661
18,4055
3661,4055
19,218
19,311
19,1242
19,1595
19,1913
19,3056
19,3546
19,3630
218,311
218,1242
218,1595
218,1913
218,3056
218,3546
218,3630
311,1242
311,1595
311,1913
311,3056
311,3546
311,3630
1242,1595
1242,1913
1242,3056
1242,3546
1242,3630
1595,1913
1595,3056
1595,3546
1595,3630
1913,3056
1913,3546
1913,3630
3056,3546
3056,3630
3546,3630
19,311
19,1242
19,1972
19,3630
311,1242
311,1972
311,3630
1242,1972
1242,3630
1972,3630
19,442
19,680
19,2014
19,2100
19,2858
19,3549
19,3630
442,680
442,2014
442,2100
442,2858
442,3549
442,3630
680,2014
680,2100
680,2858
680,3549
680,3630
2014,2100
2014,2858
2014,3549
2014,3630
2100,2858
2100,3549
2100,3630
2858,3549
2858,3630
3549,3630
19,442
19,2014
19,2100
442,2014
442,2100
2014,2100
19,680
19,680
19,680
19,680
19,680
19,680
19,680
19,680
19,680
19,2100
680,2100
19,680
19,2100
19,3549
680,2100
680,3549
2100,3549
19,680
19,2143
19,2858
19,3601
680,2143
680,2858
680,3601
2143,2858
2143,3601
2858,3601
19,1242
19,3734
19,3927
3734,3927
20,778
20,1694
20,2156
20,2759
20,3359
778,1694
778,2156
778,2759
778,3359
1694,2156
1694,2759
1694,3359
2156,2759
2156,3359
2759,3359
21,59
21,213
21,970
21,2515
59,213
59,970
59,2515
213,970
213,2515
970,2515
22,3068
22,3498
3068,3498
22,3498
23,3516
23,4041
3516,4041
24,1821
24,3413
1821,3413
24,1821
24,3413
1821,3413
24,1821
24,3413
1821,3413
24,1821
24,3413
1821,3413
24,2940
24,2940
24,2940
24,2940
24,2940
24,2940
24,2940
24,2940
24,3199
2940,3199
25,2307
25,2960
25,3776
2307,2960
2307,3776
2960,3776
25,2307
25,3776
2307,3776
26,28
26,71
26,1443
28,71
28,1443
71,1443
26,28
26,1077
28,1077
26,47
26,1141
47,1141
26,48
26,424
26,3926
48,424
48,3926
424,3926
26,63
26,2709
63,2709
26,71
26,106
26,1077
26,1141
106,1077
106,1141
1077,1141
26,106
26,1077
26,2587
106,1077
106,2587
1077,2587
26,106
26,1141
106,1141
26,106
26,2146
26,3062
106,2146
106,3062
2146,3062
26,260
26,424
26,1077
26,1141
26,3928
424,1077
424,1141
424,3928
1077,1141
1077,3928
1141,3928
26,607
26,701
26,1141
607,701
607,1141
701,1141
26,607
26,701
26,1141
607,701
607,1141
701,1141
26,861
26,861
26,1056
26,1056
26,3436
1056,3436
26,1077
26,1077
26,1141
26,3266
1077,1141
1077,3266
1141,3266
26,1077
26,1546
1077,1546
26,1141
26,1141
26,1141
26,1141
26,1141
26,1141
26,1141
26,1141
26,1141
26,1141
26,1141
26,1141
26,1141
26,1141
26,1143
26,2562
26,3928
26,3947
1141,1143
1141,2562
1141,3928
1141,3947
1143,2562
1143,3928
1143,3947
2562,3928
2562,3947
3928,3947
26,1141
26,1883
1141,1883
26,1141
26,1883
1141,1883
26,1141
26,1883
1141,1883
26,1141
26,2709
1141,2709
26,1141
26,3266
1141,3266
26,1141
26,3928
1141,3928
26,1141
26,3928
1141,3928
26,1141
26,3928
1141,3928
26,1141
26,3928
1141,3928
26,1143
26,1883
26,2362
26,2768
1883,2362
1883,2768
2362,2768
26,2362
26,2573
2362,2573
26,2575
26,3266
26,3266
26,3266
26,3266
27,1131
27,1849
1131,1849
28,71
28,1443
28,1736
28,3286
71,1443
71,1736
71,3286
1443,1736
1443,3286
1736,3286
29,92
29,2333
29,2490
29,2961
29,3484
29,3758
92,2333
92,2490
92,2961
92,3484
92,3758
2333,2490
2333,2961
2333,3484
2333,3758
2490,2961
2490,3484
2490,3758
2961,3484
2961,3758
3484,3758
29,120
29,593
29,3751
593,3751
29,593
29,3751
593,3751
29,593
29,3751
593,3751
29,593
29,3751
593,3751
29,593
29,3751
593,3751
29,596
29,1139
29,1174
29,1264
29,1801
596,1139
596,1174
596,1264
596,1801
1139,1174
1139,1264
1139,1801
1174,1264
1174,1801
1264,1801
29,596
29,1139
29,1264
29,2774
596,1139
596,1264
596,2774
1139,1264
1139,2774
1264,2774
29,2592
29,3082
29,3340
2592,3082
2592,3340
3082,3340
29,3340
30,1665
30,1665
30,2481
30,2868
2481,2868
30,2597
30,2597
30,2868
30,2868
31,821
31,3036
821,3036
33,1064
33,1187
33,3100
33,3853
3100,3853
33,3386
33,3433
3386,3433
34,861
34,861
34,861
34,3063
861,3063
34,861
34,3386
861,3386
34,861
34,3386
861,3386
34,861
34,3926
861,3926
34,3947
35,256
35,618
35,628
35,1622
35,1858
35,2757
35,2846
35,3282
35,3319
35,4020
256,618
256,628
256,1622
256,1858
256,2757
256,2846
256,3282
256,3319
256,4020
618,628
618,1622
618,1858
618,2757
618,2846
618,3282
618,3319
618,4020
628,1622
628,1858
628,2757
628,2846
628,3282
628,3319
628,4020
1622,1858
1622,2757
1622,2846
1622,3282
1622,3319
1622,4020
1858,2757
1858,2846
1858,3282
1858,3319
1858,4020
2757,2846
2757,3282
2757,3319
2757,4020
2846,3282
2846,3319
2846,4020
3282,3319
3282,4020
3319,4020
35,1807
35,2277
35,2757
36,94
36,222
36,414
36,428
36,602
36,741
36,1173
36,1240
36,1310
36,1363
36,1389
36,1516
36,1576
36,1703
36,1735
36,2119
36,2408
36,2709
36,3004
36,3034
36,3196
36,3326
36,3564
36,3677
36,3906
94,222
94,414
94,428
94,602
94,741
94,1173
94,1240
94,1310
94,1363
94,1389
94,1516
94,1576
94,1703
94,1735
94,2119
94,2408
94,2709
94,3004
94,3034
94,3196
94,3326
94,3564
94,3677
94,3906
222,414
222,428
222,602
222,741
222,1173
222,1240
222,1310
222,1363
222,1389
222,1516
222,1576
222,1703
222,1735
222,2119
222,2408
222,2709
222,3004
222,3034
222,3196
222,3326
222,3564
222,3677
222,3906
414,428
414,602
414,741
414,1173
414,1240
414,1310
414,1363
414,1389
414,1516
414,1576
414,1703
414,1735
414,2119
414,2408
414,2709
414,3004
414,3034
414,3196
414,3326
414,3564
414,3677
414,3906
428,602
428,741
428,1173
428,1240
428,1310
428,1363
428,1389
428,1516
428,1576
428,1703
428,1735
428,2119
428,2408
428,2709
428,3004
428,3034
428,3196
428,3326
428,3564
428,3677
428,3906
602,741
602,1173
602,1240
602,1310
602,1363
602,1389
602,1516
602,1576
602,1703
602,1735
602,2119
602,2408
602,2709
602,3004
602,3034
602,3196
602,3326
602,3564
602,3677
602,3906
741,1173
741,1240
741,1310
741,1363
741,1389
741,1516
741,1576
741,1703
741,1735
741,2119
741,2408
741,2709
741,3004
741,3034
741,3196
741,3326
741,3564
741,3677
741,3906
1173,1240
1173,1310
1173,1363
1173,1389
1173,1516
1173,1576
1173,1703
1173,1735
1173,2119
1173,2408
1173,2709
1173,3004
1173,3034
1173,3196
1173,3326
1173,3564
1173,3677
1173,3906
1240,1310
1240,1363
1240,1389
1240,1516
1240,1576
1240,1703
1240,1735
1240,2119
1240,2408
1240,2709
1240,3004
1240,3034
1240,3196
1240,3326
1240,3564
1240,3677
1240,3906
1310,1363
1310,1389
1310,1516
1310,1576
1310,1703
1310,1735
1310,2119
1310,2408
1310,2709
1310,3004
1310,3034
1310,3196
1310,3326
1310,3564
1310,3677
1310,3906
1363,1389
1363,1516
1363,1576
1363,1703
1363,1735
1363,2119
1363,2408
1363,2709
1363,3004
1363,3034
1363,3196
1363,3326
1363,3564
1363,3677
1363,3906
1389,1516
1389,1576
1389,1703
1389,1735
1389,2119
1389,2408
1389,2709
1389,3004
1389,3034
1389,3196
1389,3326
1389,3564
1389,3677
1389,3906
1516,1576
1516,1703
1516,1735
1516,2119
1516,2408
1516,2709
1516,3004
1516,3034
1516,3196
1516,3326
1516,3564
1516,3677
1516,3906
1576,1703
1576,1735
1576,2119
1576,2408
1576,2709
1576,3004
1576,3034
1576,3196
1576,3326
1576,3564
1576,3677
1576,3906
1703,1735
1703,2119
1703,2408
1703,2709
1703,3004
1703,3034
1703,3196
1703,3326
1703,3564
1703,3677
1703,3906
1735,2119
1735,2408
1735,2709
1735,3004
1735,3034
1735,3196
1735,3326
1735,3564
1735,3677
1735,3906
2119,2408
2119,2709
2119,3004
2119,3034
2119,3196
2119,3326
2119,3564
2119,3677
2119,3906
2408,2709
2408,3004
2408,3034
2408,3196
2408,3326
2408,3564
2408,3677
2408,3906
2709,3004
2709,3034
2709,3196
2709,3326
2709,3564
2709,3677
2709,3906
3004,3034
3004,3196
3004,3326
3004,3564
3004,3677
3004,3906
3034,3196
3034,3326
3034,3564
3034,3677
3034,3906
3196,3326
3196,3564
3196,3677
3196,3906
3326,3564
3326,3677
3326,3906
3564,3677
3564,3906
3677,3906
36,148
36,151
36,192
36,209
36,414
36,873
36,1030
36,1074
36,1076
36,1183
36,1190
36,1228
36,1240
36,1658
36,1712
36,1715
36,1735
36,1989
36,2086
36,2148
36,2180
36,2324
36,2446
36,2808
36,2810
36,2817
36,2868
36,2938
36,2990
36,2997
36,3034
36,3130
36,3148
36,3214
36,3556
36,3619
36,3706
36,3734
36,3785
148,151
148,192
148,209
148,414
148,873
148,1030
148,1074
148,1076
148,1183
148,1190
148,1228
148,1240
148,1658
148,1712
148,1715
148,1735
148,1989
148,2086
148,2148
148,2180
148,2324
148,2446
148,2808
148,2810
148,2817
148,2868
148,2938
148,2990
148,2997
148,3034
148,3130
148,3148
148,3214
148,3556
148,3619
148,3706
148,3734
148,3785
151,192
151,209
151,414
151,873
151,1030
151,1074
151,1076
151,1183
151,1190
151,1228
151,1240
151,1658
151,1712
151,1715
151,1735
151,1989
151,2086
151,2148
151,2180
151,2324
151,2446
151,2808
151,2810
151,2817
151,2868
151,2938
151,2990
151,2997
151,3034
151,3130
151,3148
151,3214
151,3556
151,3619
151,3706
151,3734
151,3785
192,209
192,414
192,873
192,1030
192,1074
192,1076
192,1183
192,1190
192,1228
192,1240
192,1658
192,1712
192,1715
192,1735
192,1989
192,2086
192,2148
192,2180
192,2324
192,2446
192,2808
192,2810
192,2817
192,2868
192,2938
192,2990
192,2997
192,3034
192,3130
192,3148
192,3214
192,3556
192,3619
192,3706
192,3734
192,3785
209,414
209,873
209,1030
209,1074
209,1076
209,1183
209,1190
209,1228
209,1240
209,1658
209,1712
209,1715
209,1735
209,1989
209,2086
209,2148
209,2180
209,2324
209,2446
209,2808
209,2810
209,2817
209,2868
209,2938
209,2990
209,2997
209,3034
209,3130
209,3148
209,3214
209,3556
209,3619
209,3706
209,3734
209,3785
414,873
414,1030
414,1074
414,1076
414,1183
414,1190
414,1228
414,1240
414,1658
414,1712
414,1715
414,1735
414,1989
414,2086
414,2148
414,2180
414,2324
414,2446
414,2808
414,2810
414,2817
414,2868
414,2938
414,2990
414,2997
414,3034
414,3130
414,3148
414,3214
414,3556
414,3619
414,3706
414,3734
414,3785
873,1030
873,1074
873,1076
873,1183
873,1190
873,1228
873,1240
873,1658
873,1712
873,1715
873,1735
873,1989
873,2086
873,2148
873,2180
873,2324
873,2446
873,2808
873,2810
873,2817
873,2868
873,2938
873,2990
873,2997
873,3034
873,3130
873,3148
873,3214
873,3556
873,3619
873,3706
873,3734
873,3785
1030,1074
1030,1076
1030,1183
1030,1190
1030,1228
1030,1240
1030,1658
1030,1712
1030,1715
1030,1735
1030,1989
1030,2086
1030,2148
1030,2180
1030,2324
1030,2446
1030,2808
1030,2810
1030,2817
1030,2868
1030,2938
1030,2990
1030,2997
1030,3034
1030,3130
1030,3148
1030,3214
1030,3556
1030,3619
1030,3706
1030,3734
1030,3785
1074,1076
1074,1183
1074,1190
1074,1228
1074,1240
1074,1658
1074,1712
1074,1715
1074,1735
1074,1989
1074,2086
1074,2148
1074,2180
1074,2324
1074,2446
1074,2808
1074,2810
1074,2817
1074,2868
1074,2938
1074,2990
1074,2997
1074,3034
1074,3130
1074,3148
1074,3214
1074,3556
1074,3619
1074,3706
1074,3734
1074,3785
1076,1183
1076,1190
1076,1228
1076,1240
1076,1658
1076,1712
1076,1715
1076,1735
1076,1989
1076,2086
1076,2148
1076,2180
1076,2324
1076,2446
1076,2808
1076,2810
1076,2817
1076,2868
1076,2938
1076,2990
1076,2997
1076,3034
1076,3130
1076,3148
1076,3214
1076,3556
1076,3619
1076,3706
1076,3734
1076,3785
1183,1190
1183,1228
1183,1240
1183,1658
1183,1712
1183,1715
1183,1735
1183,1989
1183,2086
1183,2148
1183,2180
1183,2324
1183,2446
1183,2808
1183,2810
1183,2817
1183,2868
1183,2938
1183,2990
1183,2997
1183,3034
1183,3130
1183,3148
1183,3214
1183,3556
1183,3619
1183,3706
1183,3734
1183,3785
1190,1228
1190,1240
1190,1658
1190,1712
1190,1715
1190,1735
1190,1989
1190,2086
1190,2148
1190,2180
1190,2324
1190,2446
1190,2808
1190,2810
1190,2817
1190,2868
1190,2938
1190,2990
1190,2997
1190,3034
1190,3130
1190,3148
1190,3214
1190,3556
1190,3619
1190,3706
1190,3734
1190,3785
1228,1240
1228,1658
1228,1712
1228,1715
1228,1735
1228,1989
1228,2086
1228,2148
1228,2180
1228,2324
1228,2446
1228,2808
1228,2810
1228,2817
1228,2868
1228,2938
1228,2990
1228,2997
1228,3034
1228,3130
1228,3148
1228,3214
1228,3556
1228,3619
1228,3706
1228,3734
1228,3785
1240,1658
1240,1712
1240,1715
1240,1735
1240,1989
1240,2086
1240,2148
1240,2180
1240,2324
1240,2446
1240,2808
1240,2810
1240,2817
1240,2868
1240,2938
1240,2990
1240,2997
1240,3034
1240,3130
1240,3148
1240,3214
1240,3556
1240,3619
1240,3706
1240,3734
1240,3785
1658,1712
1658,1715
1658,1735
1658,1989
1658,2086
1658,2148
1658,2180
1658,2324
1658,2446
1658,2808
1658,2810
1658,2817
1658,2868
1658,2938
1658,2990
1658,2997
1658,3034
1658,3130
1658,3148
1658,3214
1658,3556
1658,3619
1658,3706
1658,3734
1658,3785
1712,1715
1712,1735
1712,1989
1712,2086
1712,2148
1712,2180
1712,2324
1712,2446
1712,2808
1712,2810
1712,2817
1712,2868
1712,2938
1712,2990
1712,2997
1712,3034
1712,3130
1712,3148
1712,3214
1712,3556
1712,3619
1712,3706
1712,3734
1712,3785
1715,1735
1715,1989
1715,2086
1715,2148
1715,2180
1715,2324
1715,2446
1715,2808
1715,2810
1715,2817
1715,2868
1715,2938
1715,2990
1715,2997
1715,3034
1715,3130
1715,3148
1715,3214
1715,3556
1715,3619
1715,3706
1715,3734
1715,3785
1735,1989
1735,2086
1735,2148
1735,2180
1735,2324
1735,2446
1735,2808
1735,2810
1735,2817
1735,2868
1735,2938
1735,2990
1735,2997
1735,3034
1735,3130
1735,3148
1735,3214
1735,3556
1735,3619
1735,3706
1735,3734
1735,3785
1989,2086
1989,2148
1989,2180
1989,2324
1989,2446
1989,2808
1989,2810
1989,2817
1989,2868
1989,2938
1989,2990
1989,2997
1989,3034
1989,3130
1989,3148
1989,3214
1989,3556
1989,3619
1989,3706
1989,3734
1989,3785
2086,2148
2086,2180
2086,2324
2086,2446
2086,2808
2086,2810
2086,2817
2086,2868
2086,2938
2086,2990
2086,2997
2086,3034
2086,3130
2086,3148
2086,3214
2086,3556
2086,3619
2086,3706
2086,3734
2086,3785
2148,2180
2148,2324
2148,2446
2148,2808
2148,2810
2148,2817
2148,2868
2148,2938
2148,2990
2148,2997
2148,3034
2148,3130
2148,3148
2148,3214
2148,3556
2148,3619
2148,3706
2148,3734
2148,3785
2180,2324
2180,2446
2180,2808
2180,2810
2180,2817
2180,2868
2180,2938
2180,2990
2180,2997
2180,3034
2180,3130
2180,3148
2180,3214
2180,3556
2180,3619
2180,3706
2180,3734
2180,3785
2324,2446
2324,2808
2324,2810
2324,2817
2324,2868
2324,2938
2324,2990
2324,2997
2324,3034
2324,3130
2324,3148
2324,3214
2324,3556
2324,3619
2324,3706
2324,3734
2324,3785
2446,2808
2446,2810
2446,2817
2446,2868
2446,2938
2446,2990
2446,2997
2446,3034
2446,3130
2446,3148
2446,3214
2446,3556
2446,3619
2446,3706
2446,3734
2446,3785
